"Apertium individual as object in a triple,""Property to use with lexical entry as subject",,,,
"(not necessarily pos)"",""Lexinfo individual OR Apertium individual OR blank node",,,,
"as object"",Abbreviation for URI,Comments",,,,
apertium:mn,lexinfo:gender,lexinfo:neuter,,
apertium:mod,lexinfo:partOfSpeech,lexinfo:particle,part,
apertium:MOD,lexinfo:morphosyntacticProperty,apertium:MOD,,
apertium:MOD,lexinfo:partOfSpeech,lexinfo:particle,part,
apertium:mod_ass,lexinfo:morphosyntacticProperty,apertium:mod_ass,,
apertium:mod_ass,lexinfo:partOfSpeech,lexinfo:particle,particle,
apertium:MOD_DENB,lexinfo:morphosyntacticProperty,apertium:MOD_DENB,,
apertium:mod_ind,lexinfo:morphosyntacticProperty,apertium:mod_ind,,
apertium:mod_ind,lexinfo:partOfSpeech,lexinfo:particle,particle,
apertium:mon,lexinfo:morphosyntacticProperty,apertium:mon,,
apertium:MOS,lexinfo:morphosyntacticProperty,apertium:MOS,,
apertium:MOT,lexinfo:morphosyntacticProperty,apertium:MOT,,
apertium:mp,lexinfo:morphosyntacticProperty,apertium:mp,,
apertium:MULT,lexinfo:morphosyntacticProperty,apertium:MULT,,
apertium:n,lexinfo:partOfSpeech,lexinfo:noun,noun,
apertium:n,lexinfo:morphosyntacticProperty,apertium:n,,
apertium:N,lexinfo:partOfSpeech,lexinfo:noun,noun,
apertium:n1,lexinfo:morphosyntacticProperty,apertium:n1,,
apertium:ND,lexinfo:number,apertium:ND,,
apertium:neg,lexinfo:morphosyntacticProperty,apertium:neg,,
apertium:Neg,lexinfo:morphosyntacticProperty,apertium:Neg,,
apertium:NI,lexinfo:morphosyntacticProperty,apertium:NI,,
apertium:NI_GU,lexinfo:morphosyntacticProperty,apertium:NI_GU,,
apertium:NI_HI,lexinfo:morphosyntacticProperty,apertium:NI_HI,,
apertium:NI_HK,lexinfo:morphosyntacticProperty,apertium:NI_HK,,
apertium:NI_HU,lexinfo:morphosyntacticProperty,apertium:NI_HU,,
apertium:NI_NI,lexinfo:morphosyntacticProperty,apertium:NI_NI,,
apertium:NI_ZK,lexinfo:morphosyntacticProperty,apertium:NI_ZK,,
apertium:NI_ZU,lexinfo:morphosyntacticProperty,apertium:NI_ZU,,
apertium:NK_GU,lexinfo:morphosyntacticProperty,apertium:NK_GU,,
apertium:NK_HI,lexinfo:morphosyntacticProperty,apertium:NK_HI,,
apertium:NK_HK,lexinfo:morphosyntacticProperty,apertium:NK_HK,,
apertium:NK_HU,lexinfo:morphosyntacticProperty,apertium:NK_HU,,
apertium:NK_NI,lexinfo:morphosyntacticProperty,apertium:NK_NI,,
apertium:NK_ZK,lexinfo:morphosyntacticProperty,apertium:NK_ZK,,
apertium:NK_ZU,lexinfo:morphosyntacticProperty,apertium:NK_ZU,,
apertium:nm,lexinfo:morphosyntacticProperty,apertium:nm,,
apertium:nn,lexinfo:partOfSpeech,lexinfo:noun,noun,
apertium:nn,lexinfo:animacy,lexinfo:inanimate,,
apertium:NO,lexinfo:morphosyntacticProperty,apertium:NO,,
apertium:NOLARR,lexinfo:morphosyntacticProperty,apertium:NOLARR,,
apertium:NOLGAL,lexinfo:morphosyntacticProperty,apertium:NOLGAL,,
apertium:nom,lexinfo:case,lexinfo:nominativeCase,,
apertium:Nom,lexinfo:case,lexinfo:nominativeCase,,
apertium:nomi,lexinfo:morphosyntacticProperty,apertium:nomi,,
apertium:nonpast,lexinfo:morphosyntacticProperty,apertium:nonpast,,
apertium:lexinfo:tense,lexinfo:past,,,
apertium:lexinfo:tense,lexinfo:future,,,
apertium:np,lexinfo:partOfSpeech,lexinfo:properNoun,propn,
apertium:NR_GU,lexinfo:morphosyntacticProperty,apertium:NR_GU,,
apertium:NR_HI,lexinfo:morphosyntacticProperty,apertium:NR_HI,,
apertium:NR_HK,lexinfo:morphosyntacticProperty,apertium:NR_HK,,
apertium:NR_HU,lexinfo:morphosyntacticProperty,apertium:NR_HU,,
apertium:NR_NI,lexinfo:morphosyntacticProperty,apertium:NR_NI,,
apertium:NR_ZK,lexinfo:morphosyntacticProperty,apertium:NR_ZK,,
apertium:NR_ZU,lexinfo:morphosyntacticProperty,apertium:NR_ZU,,
apertium:nt,lexinfo:gender,lexinfo:neuter,,
apertium:num,lexinfo:partOfSpeech,lexinfo:numeral,num,
apertium:Num,lexinfo:partOfSpeech,lexinfo:numeral,num,
apertium:number,lexinfo:morphosyntacticProperty,apertium:number,,
apertium:NUMP,lexinfo:morphosyntacticProperty,apertium:NUMP,,
apertium:NUMS,lexinfo:morphosyntacticProperty,apertium:NUMS,,
apertium:nya,lexinfo:morphosyntacticProperty,apertium:nya,,
apertium:obj,lexinfo:morphosyntacticProperty,apertium:obj,,
apertium:Obj,lexinfo:morphosyntacticProperty,apertium:Obj,,
apertium:obl,lexinfo:case,lexinfo:obliqueCase,,
apertium:ONDO,lexinfo:morphosyntacticProperty,apertium:ONDO,,
apertium:onpr,lexinfo:morphosyntacticProperty,apertium:onpr,,
apertium:opt,lexinfo:morphosyntacticProperty,apertium:opt,,
apertium:ord,lexinfo:morphosyntacticProperty,apertium:ord,,
apertium:Ord,lexinfo:morphosyntacticProperty,apertium:Ord,,
apertium:ORD,lexinfo:morphosyntacticProperty,apertium:ORD,,
apertium:org,lexinfo:morphosyntacticProperty,apertium:org,,
apertium:org,lexinfo:partOfSpeech,lexinfo:properNoun,propn,
apertium:Org,lexinfo:morphosyntacticProperty,apertium:Org,,
apertium:Org,lexinfo:partOfSpeech,lexinfo:properNoun,propn,
apertium:ORO,lexinfo:morphosyntacticProperty,apertium:ORO,,
apertium:overskrift,lexinfo:morphosyntacticProperty,apertium:overskrift,,
apertium:p1,lexinfo:person,lexinfo:firstPerson,,
apertium:p2,lexinfo:person,lexinfo:secondPerson,,
apertium:p3,lexinfo:person,lexinfo:thirdPerson,,
apertium:p4,lexinfo:morphosyntacticProperty,apertium:p4,,
apertium:padv,lexinfo:morphosyntacticProperty,apertium:padv,,
apertium:PAR,lexinfo:morphosyntacticProperty,apertium:PAR,,
apertium:par,lexinfo:case,lexinfo:partitiveCase,,
apertium:parol,lexinfo:morphosyntacticProperty,apertium:parol,,
apertium:part,lexinfo:morphosyntacticProperty,apertium:part,,
apertium:part,lexinfo:morphosyntacticProperty,apertium:part,,
apertium:pass,lexinfo:voice,lexinfo:passiveVoice,,
apertium:past,lexinfo:tense,lexinfo:past,,
apertium:past3p,lexinfo:tense,lexinfo:past,,
apertium:past3p,lexinfo:person,lexinfo:thirdPerson,,
apertium:pasv,lexinfo:morphosyntacticProperty,apertium:pasv,,
apertium:pasv,lexinfo:voice,lexinfo:passiveVoice,,
apertium:pat,lexinfo:partOfSpeech,lexinfo:properNoun,propn,
apertium:pat,lexinfo:morphosyntacticProperty,apertium:pat,,
apertium:Pcle,lexinfo:partOfSpeech,lexinfo:particle,particle,
apertium:PD,lexinfo:person,apertium:PD,,
apertium:pe,lexinfo:morphosyntacticProperty,apertium:pe,,
apertium:pe-an,lexinfo:morphosyntacticProperty,apertium:pe-an,,
apertium:peN,lexinfo:morphosyntacticProperty,apertium:peN,,
apertium:peN-an,lexinfo:morphosyntacticProperty,apertium:peN-an,,
apertium:per,lexinfo:morphosyntacticProperty,apertium:per,,
apertium:per-an,lexinfo:morphosyntacticProperty,apertium:per-an,,
apertium:PERARR,lexinfo:morphosyntacticProperty,apertium:PERARR,,
apertium:percent,lexinfo:morphosyntacticProperty,apertium:percent,,
apertium:percent,lexinfo:partOfSpeech,lexinfo:punctuation,punct,
apertium:perf,lexinfo:aspect,lexinfo:perfective,,
apertium:per-i,lexinfo:morphosyntacticProperty,apertium:per-i,,
apertium:PERIND,lexinfo:morphosyntacticProperty,apertium:PERIND,,
apertium:per-kan,lexinfo:morphosyntacticProperty,apertium:per-kan,,
apertium:pers,lexinfo:partOfSpeech,lexinfo:personalPronoun,pron,
apertium:Pers,lexinfo:partOfSpeech,lexinfo:personalPronoun,pron,
apertium:pfut,lexinfo:morphosyntacticProperty,apertium:pfut,,
apertium:PH,lexinfo:morphosyntacticProperty,apertium:PH,,
apertium:pih,lexinfo:morphosyntacticProperty,apertium:pih,,
apertium:pih,lexinfo:tense,lexinfo:imperfect,,
apertium:pii,lexinfo:tense,lexinfo:imperfect,,
apertium:pii,lexinfo:mood,lexinfo:indicative,,
apertium:pis,lexinfo:tense,lexinfo:past,,
apertium:pis,lexinfo:verbFormMood,lexinfo:subjunctive,,
apertium:pl,lexinfo:number,lexinfo:plural,,
apertium:Pl,lexinfo:number,lexinfo:plural,,
apertium:Pl1,lexinfo:person,lexinfo:firstPerson,,
apertium:Pl1,lexinfo:number,lexinfo:plural,,
apertium:Pl2,lexinfo:person,lexinfo:secondPerson,,
apertium:Pl2,lexinfo:number,lexinfo:plural,,
apertium:Pl3,lexinfo:person,lexinfo:thirdPerson,,
apertium:Pl3,lexinfo:number,lexinfo:plural,,
apertium:plc,lexinfo:morphosyntacticProperty,apertium:plc,,
apertium:Plc,lexinfo:morphosyntacticProperty,apertium:Plc,,
apertium:Plc,lexinfo:partOfSpeech,lexinfo:noun,noun,
apertium:plu,lexinfo:tense,apertium:plu,,
apertium:pmp,lexinfo:tense,apertium:pmp,,
apertium:po,lexinfo:morphosyntacticProperty,apertium:po,,
apertium:Po,lexinfo:partOfSpeech,lexinfo:postposition,adp,
apertium:pos,lexinfo:partOfSpeech,lexinfo:possessivePronoun,pron,
apertium:posi,lexinfo:degree,lexinfo:positive,,
apertium:post,lexinfo:partOfSpeech,lexinfo:postposition,adp,
apertium:Pot,lexinfo:morphosyntacticProperty,apertium:Pot,,
apertium:poth,lexinfo:morphosyntacticProperty,apertium:poth,,
apertium:potpr,lexinfo:morphosyntacticProperty,apertium:potpr,,
apertium:potps,lexinfo:morphosyntacticProperty,apertium:potps,,
apertium:pp,lexinfo:morphosyntacticProperty,apertium:pp,,
apertium:pp,lexinfo:verbFormMood,lexinfo:participle,,
apertium:pper,lexinfo:morphosyntacticProperty,apertium:pper,,
apertium:ppos,lexinfo:morphosyntacticProperty,apertium:ppos,,
apertium:ppr,lexinfo:morphosyntacticProperty,apertium:ppr,,
apertium:pprep,lexinfo:morphosyntacticProperty,apertium:pprep,,
apertium:ppres,lexinfo:morphosyntacticProperty,apertium:ppres,,
apertium:pprs,lexinfo:partOfSpeech,lexinfo:presentParticipleAdjective,adj,
apertium:pprs,lexinfo:tense,lexinfo:present,,
apertium:pprs,lexinfo:verbFormMood,lexinfo:participle,,
apertium:pps,lexinfo:morphosyntacticProperty,apertium:pps,,
apertium:pr,lexinfo:partOfSpeech,lexinfo:preposition,adp,
apertium:Pr,lexinfo:partOfSpeech,lexinfo:preposition,adp,
apertium:prc_impf,lexinfo:morphosyntacticProperty,apertium:prc_impf,,
apertium:prc_perf,lexinfo:morphosyntacticProperty,apertium:prc_perf,,
apertium:prcont,lexinfo:morphosyntacticProperty,apertium:prcont,,
apertium:preadv,lexinfo:morphosyntacticProperty,apertium:preadv,,
apertium:preadv,lexinfo:partOfSpeech,lexinfo:adverb,adv,
apertium:pred,rdf:type,lexinfo:PredicativeAdjective,,
apertium:predet,lexinfo:morphosyntacticProperty,apertium:predet,,
apertium:predet,lexinfo:partOfSpeech,lexinfo:determiner,det,
apertium:pref,lexinfo:termElement,lexinfo:prefix,,
apertium:prep,lexinfo:partOfSpeech,lexinfo:preposition,adp,
apertium:prepprn,lexinfo:morphosyntacticProperty,apertium:prepprn,,
apertium:pres,lexinfo:tense,lexinfo:present,,
apertium:pres,lexinfo:mood,lexinfo:indicative,,
apertium:presneg,lexinfo:morphosyntacticProperty,apertium:presneg,,
apertium:pret,lexinfo:tense,lexinfo:preterite,,
apertium:PrfPrc,lexinfo:verbFormMood,lexinfo:participle,,
apertium:PrfPrc,lexinfo:morphosyntacticProperty,apertium:PrfPrc,,
apertium:prh,lexinfo:tense,lexinfo:present,,
apertium:prh,lexinfo:morphosyntacticProperty,apertium:prh,,
apertium:pri,lexinfo:tense,lexinfo:present,,
apertium:pri,lexinfo:mood,lexinfo:indicative,,
apertium:prl,lexinfo:case,lexinfo:prolativeCase,,
apertium:prn,lexinfo:partOfSpeech,lexinfo:pronoun,pron,
apertium:pro,lexinfo:cliticness,lexinfo:bound,,
apertium:pro,lexinfo:morphosyntacticProperty,apertium:pro,,
apertium:PRO,lexinfo:morphosyntacticProperty,apertium:PRO,,
apertium:probj,lexinfo:morphosyntacticProperty,apertium:probj,,
apertium:pron,lexinfo:partOfSpeech,lexinfo:pronoun,pron,
apertium:Pron,lexinfo:partOfSpeech,lexinfo:pronoun,pron,
apertium:Prop,lexinfo:partOfSpeech,lexinfo:properNoun,propn,
apertium:prp,lexinfo:case,apertium:prp,,
apertium:prperf,lexinfo:morphosyntacticProperty,apertium:prperf,,
apertium:prs,lexinfo:tense,lexinfo:present,,
apertium:prs,lexinfo:mood,lexinfo:subjunctive,,
apertium:Prs,lexinfo:tense,lexinfo:present,,
apertium:prs2,lexinfo:morphosyntacticProperty,apertium:prs2,,
apertium:PrsPrc,lexinfo:verbFormMood,lexinfo:participle,,
apertium:PrsPrc,lexinfo:morphosyntacticProperty,apertium:PrsPrc,,
apertium:Prt,lexinfo:tense,lexinfo:preterite,,
apertium:PRT,lexinfo:morphosyntacticProperty,apertium:PRT,,
apertium:prx,lexinfo:morphosyntacticProperty,apertium:prx,,
apertium:prx,lexinfo:partOfSpeech,lexinfo:demonstrativeDeterminer,det,
apertium:pst,lexinfo:degree,lexinfo:positive,,
apertium:pst,lexinfo:morphosyntacticProperty,apertium:pst,,
apertium:pstv,lexinfo:morphosyntacticProperty,apertium:pstv,,
apertium:pun,lexinfo:morphosyntacticProperty,apertium:pun,,
apertium:punct,lexinfo:partOfSpeech,lexinfo:punctuation,punct,
apertium:pve,lexinfo:morphosyntacticProperty,apertium:pve,,
apertium:px,lexinfo:morphosyntacticProperty,apertium:px,,
apertium:px1pl,lexinfo:person,lexinfo:firstPerson,,
apertium:px1pl,lexinfo:number,lexinfo:plural,,
apertium:px1pl,lexinfo:referentType,lexinfo:possessive,,
apertium:px1sg,lexinfo:person,lexinfo:firstPerson,,
apertium:px1sg,lexinfo:number,lexinfo:singular,,
apertium:px1sg,lexinfo:referentType,lexinfo:possessive,,
apertium:px2pl,lexinfo:person,lexinfo:secondPerson,,
apertium:px2pl,lexinfo:number,lexinfo:plural,,
apertium:px2pl,lexinfo:referentType,lexinfo:possessive,,
apertium:px2sg,lexinfo:person,lexinfo:secondPerson,,
apertium:px2sg,lexinfo:number,lexinfo:singular,,
apertium:px2sg,lexinfo:referentType,lexinfo:possessive,,
apertium:px3pl,lexinfo:person,lexinfo:thirdPerson,,
apertium:px3pl,lexinfo:number,lexinfo:plural,,
apertium:px3pl,lexinfo:referentType,lexinfo:possessive,,
apertium:px3sg_f,lexinfo:person,lexinfo:thirdPerson,,
apertium:px3sg_f,lexinfo:number,lexinfo:singular,,
apertium:px3sg_f,lexinfo:referentType,lexinfo:possessive,,
apertium:px3sg_f,lexinfo:gender,lexinfo:feminine,,
apertium:px3sg_m,lexinfo:person,lexinfo:thirdPerson,,
apertium:px3sg_m,lexinfo:number,lexinfo:singular,,
apertium:px3sg_m,lexinfo:referentType,lexinfo:possessive,,
apertium:px3sg_m,lexinfo:gender,lexinfo:masculine,,
apertium:px3sp,lexinfo:person,lexinfo:thirdPerson,,
apertium:px3sp,lexinfo:number,lexinfo:singular,,
apertium:px3sp,lexinfo:number,lexinfo:plural,,
apertium:px3sp,lexinfo:referentType,lexinfo:possessive,,
apertium:PxCPlComRecipr,lexinfo:morphosyntacticProperty,apertium:PxCPlComRecipr,,
apertium:PXD,lexinfo:morphosyntacticProperty,apertium:PXD,,
apertium:PxDu1,lexinfo:termElement,lexinfo:suffix,,
apertium:PxDu1,lexinfo:person,lexinfo:firstPerson,,
apertium:PxDu1,lexinfo:number,lexinfo:dual,,
apertium:PxDu1,lexinfo:referentType,lexinfo:possessive,,
apertium:PxDu2,lexinfo:person,lexinfo:secondPerson,,
apertium:PxDu2,lexinfo:number,lexinfo:dual,,
apertium:PxDu2,lexinfo:referentType,lexinfo:possessive,,
apertium:PxDu2,lexinfo:termElement,lexinfo:suffix,,
apertium:PxDu3,lexinfo:person,lexinfo:thirdPerson,,
apertium:PxDu3,lexinfo:number,lexinfo:dual,,
apertium:PxDu3,lexinfo:referentType,lexinfo:possessive,,
apertium:PxDu3,lexinfo:termElement,lexinfo:suffix,,
apertium:PxPl1,lexinfo:person,lexinfo:firstPerson,,
apertium:PxPl1,lexinfo:number,lexinfo:plural,,
apertium:PxPl1,lexinfo:referentType,lexinfo:possessive,,
apertium:PxPl1,lexinfo:termElement,lexinfo:suffix,,
apertium:PxPl2,lexinfo:person,lexinfo:secondPerson,,
apertium:PxPl2,lexinfo:number,lexinfo:plural,,
apertium:PxPl2,lexinfo:referentType,lexinfo:possessive,,
apertium:PxPl2,lexinfo:termElement,lexinfo:suffix,,
apertium:PxPl3,lexinfo:person,lexinfo:thirdPerson,,
apertium:PxPl3,lexinfo:number,lexinfo:plural,,
apertium:PxPl3,lexinfo:referentType,lexinfo:possessive,,
apertium:PxPl3,lexinfo:termElement,lexinfo:suffix,,
apertium:PxSg1,lexinfo:person,lexinfo:firstPerson,,
apertium:PxSg1,lexinfo:number,lexinfo:singular,,
apertium:PxSg1,lexinfo:referentType,lexinfo:possessive,,
apertium:PxSg1,lexinfo:termElement,lexinfo:suffix,,
apertium:PxSg2,lexinfo:person,lexinfo:secondPerson,,
apertium:PxSg2,lexinfo:number,lexinfo:singular,,
apertium:PxSg2,lexinfo:referentType,lexinfo:possessive,,
apertium:PxSg2,lexinfo:termElement,lexinfo:suffix,,
apertium:PxSg3,lexinfo:person,lexinfo:thirdPerson,,
apertium:PxSg3,lexinfo:number,lexinfo:singular,,
apertium:PxSg3,lexinfo:referentType,lexinfo:possessive,,
apertium:PxSg3,lexinfo:termElement,lexinfo:suffix,,
apertium:qnt,lexinfo:morphosyntacticProperty,apertium:qnt,,
apertium:qnt,lexinfo:partOfSpeech,lexinfo:pronoun,pron,
apertium:qst,lexinfo:partOfSpeech,lexinfo:particle,particle,
apertium:qst,lexinfo:morphosyntacticProperty,apertium:qst,,
apertium:Qst,lexinfo:partOfSpeech,lexinfo:particle,particle,
apertium:Qst,lexinfo:morphosyntacticProperty,apertium:Qst,,
apertium:quest,lexinfo:morphosyntacticProperty,apertium:quest,,
apertium:quot,lexinfo:partOfSpeech,lexinfo:punctuation,punct,
apertium:quot,lexinfo:morphosyntacticProperty,apertium:quot,,
apertium:quote,lexinfo:partOfSpeech,lexinfo:punctuation,punct,
apertium:quote,lexinfo:morphosyntacticProperty,apertium:quote,,
apertium:r1,lexinfo:morphosyntacticProperty,apertium:r1,,
apertium:Rabl,lexinfo:partOfSpeech,lexinfo:postposition,adp,
apertium:Rabl,lexinfo:case,lexinfo:ablativeCase,,
apertium:Racc,lexinfo:partOfSpeech,lexinfo:postposition,adp,
apertium:Racc,lexinfo:case,lexinfo:accusativeCase,,
apertium:RARE,lexinfo:morphosyntacticProperty,apertium:RARE,,
apertium:rcit,lexinfo:morphosyntacticProperty,apertium:rcit,,
apertium:RCmpnd,lexinfo:termElement,lexinfo:wordElement,,
apertium:RCmpnd,lexinfo:morphosyntacticProperty,apertium:RCmpnd,,
apertium:Rdat,lexinfo:partOfSpeech,lexinfo:postposition,adp,
apertium:Rdat,lexinfo:case,lexinfo:dativeCase,,
apertium:re,lexinfo:morphosyntacticProperty,apertium:re,,
apertium:rec,lexinfo:partOfSpeech,reciprocalPronoun,,
apertium:recip,lexinfo:morphosyntacticProperty,apertium:recip,,
apertium:Recipr,lexinfo:morphosyntacticProperty,apertium:Recipr,,
apertium:red,lexinfo:morphosyntacticProperty,apertium:red,,
apertium:ref,lexinfo:partOfSpeech,lexinfo:reflexivePersonalPronoun,pron,
apertium:Refl,lexinfo:morphosyntacticProperty,apertium:Refl,,
apertium:refl_prn,lexinfo:morphosyntacticProperty,apertium:refl_prn,,
apertium:rel,lexinfo:partOfSpeech,lexinfo:relativePronoun,pron,
apertium:Rel,lexinfo:morphosyntacticProperty,apertium:Rel,,
apertium:res,lexinfo:partOfSpeech,lexinfo:reciprocalPronoun,pron,
apertium:Rgen,lexinfo:partOfSpeech,lexinfo:postposition,adp,
apertium:Rgen,lexinfo:case,lexinfo:genitiveCase,,
apertium:Rins,lexinfo:partOfSpeech,lexinfo:postposition,adp,
apertium:Rins,lexinfo:case,lexinfo:instrumentalCase,,
apertium:Rloc,lexinfo:partOfSpeech,lexinfo:postposition,adp,
apertium:Rloc,lexinfo:case,lexinfo:locativeCase,,
apertium:Rnom,lexinfo:partOfSpeech,lexinfo:postposition,adp,
apertium:Rnom,lexinfo:case,lexinfo:nominativeCase,,
apertium:rom,lexinfo:morphosyntacticProperty,apertium:rom,,
apertium:roman,lexinfo:morphosyntacticProperty,apertium:roman,,
apertium:rpar,lexinfo:partOfSpeech,lexinfo:closeParenthesis,punct,
apertium:rquot,lexinfo:morphosyntacticProperty,apertium:rquot,,
apertium:rquot,lexinfo:partOfSpeech,lexinfo:punctuation,punct,
apertium:s1,lexinfo:morphosyntacticProperty,apertium:s1,,
apertium:S1,lexinfo:morphosyntacticProperty,apertium:S1,,
apertium:s2,lexinfo:morphosyntacticProperty,apertium:s2,,
apertium:san,lexinfo:morphosyntacticProperty,apertium:san,,
apertium:sbj,lexinfo:mood,lexinfo:subjunctive,,
apertium:se,lexinfo:morphosyntacticProperty,apertium:se,,
apertium:sent,lexinfo:morphosyntacticProperty,apertium:sent,,
apertium:sent,lexinfo:partOfSpeech,lexinfo:punctuation,punct,
apertium:sep,lexinfo:morphosyntacticProperty,apertium:sep,,
apertium:sep,lexinfo:partOfSpeech,lexinfo:verb,verb,
apertium:ses,lexinfo:case,lexinfo:superessiveCase,,
apertium:sfx,lexinfo:morphosyntacticProperty,apertium:sfx,,
apertium:sg,lexinfo:number,lexinfo:singular,,
apertium:Sg,lexinfo:number,lexinfo:singular,,
apertium:Sg1,lexinfo:person,lexinfo:firstPerson,,
apertium:Sg1,lexinfo:number,lexinfo:singular,,
apertium:Sg2,lexinfo:person,lexinfo:secondPerson,,
apertium:Sg2,lexinfo:number,lexinfo:singular,,
apertium:Sg3,lexinfo:person,lexinfo:thirdPerson,,
apertium:Sg3,lexinfo:number,lexinfo:singular,,
apertium:ShCmp,lexinfo:morphosyntacticProperty,apertium:ShCmp,,
apertium:short,lexinfo:partOfSpeech,lexinfo:adjective,adj,
apertium:short,lexinfo:morphosyntacticProperty,apertium:short,,
apertium:si,lexinfo:morphosyntacticProperty,apertium:si,,
apertium:SIG,lexinfo:morphosyntacticProperty,apertium:SIG,,
apertium:sim,lexinfo:morphosyntacticProperty,apertium:sim,,
apertium:SIN,lexinfo:morphosyntacticProperty,apertium:SIN,,
apertium:sint,lexinfo:morphosyntacticProperty,apertium:sint,,
apertium:sint,lexinfo:partOfSpeech,lexinfo:adjective,adj,
apertium:SNB,lexinfo:morphosyntacticProperty,apertium:SNB,,
apertium:SOZ,lexinfo:morphosyntacticProperty,apertium:SOZ,,
apertium:soc,lexinfo:case,lexinfo:sociativeCase,,
apertium:sp,lexinfo:number,lexinfo:singular,,
apertium:sp,lexinfo:number,lexinfo:pluarl,,
apertium:spost,lexinfo:morphosyntacticProperty,apertium:spost,,
apertium:ssup,lexinfo:degree,lexinfo:superlative,,
apertium:ssup,lexinfo:degree,apertium:ssup,,
apertium:stem,lexinfo:termElement,lexinfo:baseElement,,
apertium:stem,lexinfo:termElement,apertium:stem,,
apertium:stop,lexinfo:morphosyntacticProperty,apertium:stop,,
apertium:sub,lexinfo:case,lexinfo:sublativeCase,,
apertium:subj,rdf:type,lexinfo:Subject,,
apertium:subs,lexinfo:partOfSpeech,lexinfo:noun,noun,
apertium:subs,lexinfo:morphosyntacticProperty,apertium:subs,,
apertium:subst,lexinfo:morphosyntacticProperty,apertium:subst,,
apertium:suf,lexinfo:morphosyntacticProperty,apertium:suf,,
apertium:sup,lexinfo:degree,lexinfo:superlative,,
apertium:Sup,lexinfo:verbFormMood,apertium:Sup,,
apertium:SUP,lexinfo:morphosyntacticProperty,apertium:SUP,,
apertium:Superl,lexinfo:degree,lexinfo:superlative,,
apertium:supn,lexinfo:verbFormMood,apertium:supn,,
apertium:Sur,lexinfo:partOfSpeech,lexinfo:properNoun,,
apertium:Sur,lexinfo:partOfSpeech,apertium:Sur,,
apertium:sym,lexinfo:morphosyntacticProperty,apertium:sym,,
apertium:TD,lexinfo:morphosyntacticProperty,apertium:TD,,
apertium:temp,lexinfo:case,apertium:temp,,
apertium:ter,lexinfo:morphosyntacticProperty,apertium:ter,,
apertium:term,lexinfo:case,lexinfo:terminativeCase,,
apertium:time,lexinfo:morphosyntacticProperty,apertium:time,,
apertium:tn,lexinfo:morphosyntacticProperty,apertium:tn,,
apertium:tn,lexinfo:partOfSpeech,lexinfo:pronoun,,
apertium:TO,lexinfo:morphosyntacticProperty,apertium:TO,,
apertium:todef,lexinfo:morphosyntacticProperty,apertium:todef,,
apertium:top,lexinfo:partOfSpeech,lexinfo:properNoun,propn,
apertium:top,lexinfo:morphosyntacticProperty,apertium:top,,
apertium:tot,lexinfo:morphosyntacticProperty,apertium:tot,,
apertium:tra,lexinfo:case,lexinfo:translativeCase,,
apertium:tv,synsem:synBehavior,[a lexinfo:TransitiveFrame],,
apertium:TV,synsem:synBehavior,[a lexinfo:TransitiveFrame],,
apertium:un,lexinfo:gender,lexinfo:neuter,,
apertium:un,lexinfo:gender,apertium:un,,
apertium:unc,lexinfo:number,lexinfo:massNoun,,
apertium:uns,lexinfo:termElement,lexinfo:prefix,,
apertium:uns,lexinfo:morphosyntacticProperty,apertium:uns,,
apertium:unsint,lexinfo:morphosyntacticProperty,apertium:unsint,,
apertium:url,lexinfo:morphosyntacticProperty,apertium:url,,
apertium:urls,lexinfo:morphosyntacticProperty,apertium:urls,,
apertium:urls2,lexinfo:morphosyntacticProperty,apertium:urls2,,
apertium:ut,lexinfo:gender,lexinfo:neuter,,
apertium:ut,lexinfo:morphosyntacticProperty,apertium:ut,,
apertium:v,lexinfo:partOfSpeech,lexinfo:verb,verb,
apertium:v,lexinfo:morphosyntacticProperty,apertium:v,,
apertium:V,lexinfo:partOfSpeech,lexinfo:verb,verb,
apertium:v2,lexinfo:morphosyntacticProperty,apertium:v2,,
apertium:VAbess,lexinfo:case,apertium:VAbess,,
apertium:vaux,lexinfo:morphosyntacticProperty,apertium:vaux,,
apertium:vaux,lexinfo:partOfSpeech,lexinfo:verb,aux,
apertium:vbavea,lexinfo:morphosyntacticProperty,apertium:vbavea,verb,
apertium:vbavea,lexinfo:partOfSpeech,lexinfo:verb,verb,
apertium:vbdo,lexinfo:morphosyntacticProperty,apertium:vbdo,verb,
apertium:vbdo,lexinfo:partOfSpeech,lexinfo:verb,verb,
apertium:vbhaver,lexinfo:morphosyntacticProperty,apertium:vbhaver,,
apertium:vbhaver,lexinfo:partOfSpeech,lexinfo:verb,verb,
apertium:vblex,lexinfo:partOfSpeech,lexinfo:verb,verb,
apertium:vblex,lexinfo:morphosyntacticProperty,apertium:vblex,verb,
apertium:vbloc,lexinfo:partOfSpeech,lexinfo:verb,verb,
apertium:vbloc,lexinfo:morphosyntacticProperty,apertium:vbloc,verb,
apertium:vbmod,lexinfo:partOfSpeech,lexinfo:modal,aux,
apertium:vbntr,lexinfo:morphosyntacticProperty,apertium:vbntr,verb,
apertium:vbper,lexinfo:morphosyntacticProperty,apertium:vbper,verb,
apertium:vbser,lexinfo:partOfSpeech,lexinfo:verb,verb,
apertium:vbser,lexinfo:morphosyntacticProperty,apertium:vbser,verb,
apertium:vbsint,lexinfo:morphosyntacticProperty,apertium:vbsint,verb,
